"","SPECIES","YEAR","REGION","DISTRICT","TOTAL_AREA","CATEGORY","ABUNDANCE","ABUNDANCE_CV","ABUNDANCE_CI","BIOMASS_MT","BIOMASS_MT_CV","BIOMASS_MT_CI","BIOMASS_LBS","BIOMASS_LBS_CV","BIOMASS_LBS_CI"
"141","SNOW",2015,"EBS","ALL",140350,"immature_female",1461028466.29269,0.277323803601021,794148824.025644,35701.444577002,0.246470780684668,17246.7513162696,78708212.3471397,0.246470780684668,38022578.1052486
"142","SNOW",2015,"EBS","ALL",140350,"large_male",84199449.0344008,0.135285015565597,22326210.5955379,46410.0262001178,0.154686455412457,14070.8447990512,102316593.641375,0.154686455412457,31020902.7525117
"143","SNOW",2015,"EBS","ALL",140350,"mature_female",1238591486.14564,0.204874256588257,497360799.48364,81627.7699926336,0.18286333982271,29256.3842205406,179958428.296831,0.18286333982271,64499286.4861041
"144","SNOW",2015,"EBS","ALL",140350,"small_male",1504189137.4568,0.240375095817457,708676431.765763,85434.3168955389,0.15621575297487,26158.5248417113,188350427.710104,0.15621575297487,57669675.6202306
"145","SNOW",2016,"EBS","ALL",140350,"immature_female",2130493808.13337,0.274614518211071,1146726480.11754,55305.9375677316,0.27496000883649,29805.5653213743,121928721.084379,0.27496000883649,65710023.5644939
"146","SNOW",2016,"EBS","ALL",140350,"large_male",57810489.5072228,0.116407311632474,13189944.7886786,30342.8060832641,0.117000606416581,6958.24835576034,66894436.7015354,0.117000606416581,15340311.7335515
"147","SNOW",2016,"EBS","ALL",140350,"mature_female",818373906.680514,0.216464259331599,347211455.069173,53124.1818969891,0.206034736023932,21453.0365155217,117118773.177313,0.206034736023932,47295849.6094675
"148","SNOW",2016,"EBS","ALL",140350,"small_male",2360856638.74804,0.271192951566268,1254885452.97032,106381.102649834,0.186659418995528,38919.7882329343,234530185.439043,0.186659418995528,85803445.5758918
"149","SNOW",2017,"EBS","ALL",140350,"immature_female",2494759860.26911,0.200086919837509,978370879.703981,68127.6737847061,0.191989774498155,25636.4407849388,150195810.799698,0.191989774498155,56518677.2981633
"150","SNOW",2017,"EBS","ALL",140350,"large_male",57955331.9146839,0.123423167038333,14019939.9988695,29736.0303813902,0.126893817502424,7395.70408842681,65556725.262796,0.126893817502424,16304736.5378454
"151","SNOW",2017,"EBS","ALL",140350,"mature_female",2086903033.07711,0.225813959591121,923653600.876448,105882.964864136,0.219326395874879,45516.9409736669,233431979.607896,0.219326395874879,100347677.747903
"152","SNOW",2017,"EBS","ALL",140350,"small_male",3541749362.95438,0.166815830195354,1158006926.2372,193648.498376302,0.159432533191116,60512.7864637876,426921860.207447,0.159432533191116,133407857.949172
"153","SNOW",2018,"EBS","ALL",140350,"immature_female",2588700007.73149,0.269960743534616,1369740862.5955,85416.3961413588,0.260572438898665,43624.0309823972,188310919.210038,0.260572438898665,96174525.5600258
"154","SNOW",2018,"EBS","ALL",140350,"large_male",100578811.681714,0.208817609490223,41165148.9606559,47685.5200884094,0.20153283405284,18835.9880931336,105128576.321533,0.201532834052841,41526245.454997
"155","SNOW",2018,"EBS","ALL",140350,"mature_female",3281983184.7009,0.208506051947843,1341254178.54634,165448.352278054,0.199848997750133,64806.7872690729,364751180.179808,0.199848997750133,142874509.262741
"156","SNOW",2018,"EBS","ALL",140350,"small_male",5773060268.13735,0.174320728089554,1972473575.7233,469350.379007728,0.15281096179393,140574.890355653,1034740463.13374,0.15281096179393,309914583.341986
"157","SNOW",2019,"EBS","ALL",140350,"immature_female",117294330.041695,0.43765899176775,100616439.723199,5250.88128586275,0.433193875448579,4458.31324293687,11576211.6674555,0.433193875448579,9828898.23066671
"158","SNOW",2019,"EBS","ALL",140350,"large_male",119686882.674639,0.182660957496357,42849756.3546433,55276.6726603991,0.179068015998955,19400.6368444699,121864203.007647,0.179068015998955,42771082.8655917
"159","SNOW",2019,"EBS","ALL",140350,"mature_female",2040900691.64431,0.196361969573284,785480347.848918,109225.882772988,0.196982285117444,42170.5054058826,240801852.052734,0.196982285117444,92970050.1926059
"160","SNOW",2019,"EBS","ALL",140350,"small_male",2018040094.88142,0.180189794201056,712715249.59688,289569.156204327,0.170726707744265,96896.8898579773,638390712.357728,0.170726707744265,213621075.367688
"161","SNOW",2021,"EBS","ALL",140350,"immature_female",22583761.8917135,0.406690305628974,18001810.1709462,306.686748004274,0.238100231665246,143.123484067018,676128.542471465,0.238100231665246,315533.270691964
"162","SNOW",2021,"EBS","ALL",140350,"large_male",54210761.7354621,0.156403978981738,16618406.5245521,24704.897617597,0.159774976804687,7736.55990987491,54464976.1582129,0.159774976804687,17056194.9925987
"163","SNOW",2021,"EBS","ALL",140350,"mature_female",609776921.185667,0.454681857907641,543418826.730444,30537.9995610163,0.442857125412516,26506.9825748231,67324764.6582253,0.442857125412516,58437893.4214069
"164","SNOW",2021,"EBS","ALL",140350,"small_male",253642767.747122,0.136345518930039,67782787.3910123,50014.8362416066,0.143962174789742,14112.4794103052,110263839.406309,0.143962174789742,31112691.3583342
"165","SNOW",2022,"EBS","ALL",140350,"immature_female",903848267.507137,0.293313253676496,519616925.29787,26954.5868141615,0.341295284310298,18030.9678056035,59424691.8530878,0.341295284310298,39751479.5180608
"166","SNOW",2022,"EBS","ALL",140350,"large_male",42240267.0311697,0.176851958734032,14641736.9653454,20673.5176893132,0.184370269866514,7470.70078951887,45577304.7710512,0.184370269866514,16470075.961637
"167","SNOW",2022,"EBS","ALL",140350,"mature_female",408657992.617985,0.350110588853402,280427961.252858,21431.5871068806,0.344939570064228,14489.5007871852,47248561.757952,0.344939570064228,31943881.2147246
"168","SNOW",2022,"EBS","ALL",140350,"small_male",602536772.369771,0.220261284899233,260122426.415157,38585.5800903753,0.194981680207256,14746.0232260743,85066642.7444001,0.194981680207256,32509416.3865113
"169","SNOW",2023,"EBS","ALL",140350,"immature_female",891461103.766764,0.191851714669412,335215548.984732,23019.8993800027,0.203864354128709,9198.15636165575,50750190.9258372,0.203864354128709,20278463.5942087
"170","SNOW",2023,"EBS","ALL",140350,"large_male",30328914.548435,0.131983035089238,7845688.29840662,15691.4741097607,0.137837931662174,4239.24545859914,34593778.7925332,0.137837931662174,9345936.43759746
"171","SNOW",2023,"EBS","ALL",140350,"mature_female",289751033.796676,0.272429751171128,154716131.996059,15300.2151956703,0.273918245655376,8214.37588491357,33731200.5395295,0.273918245655376,18109598.9002497
"172","SNOW",2023,"EBS","ALL",140350,"small_male",862602208.482238,0.2012383295454,340233709.894391,36329.7156966222,0.168465467834058,11995.7930001752,80093313.0701088,0.168465467834058,26446196.6152016
"173","SNOW",2024,"EBS","ALL",140350,"immature_female",3647432300.04041,0.201510618821179,1440592826.18342,129002.187072947,0.193219887241304,48854.544558628,284401139.888989,0.193219887241304,107705834.114071
"174","SNOW",2024,"EBS","ALL",140350,"large_male",45065877.2310583,0.12147219350308,10729531.8804185,23493.3076006399,0.125274662741069,5768.50772523102,51793877.3984232,0.125274662741069,12717382.6253539
"175","SNOW",2024,"EBS","ALL",140350,"mature_female",771954871.454181,0.246546884005879,373033213.574367,41900.9250636282,0.228606637339325,18774.505977198,92375727.271666,0.228606637339325,41390700.5913663
"176","SNOW",2024,"EBS","ALL",140350,"small_male",2385067871.17189,0.154029176798339,720045279.977356,146004.26161881,0.136150084485023,38961.8454069657,321884298.05116,0.136150084485023,85896165.7731724
"177","SNOW",2025,"EBS","ALL",140350,"immature_female",2448361715.27513,0.179281961310975,860336297.013925,105344.875916269,0.178976559047926,36954.356273456,232245696.540861,0.178976559047926,81470409.8163212
"178","SNOW",2025,"EBS","ALL",140350,"large_male",66070982.8150873,0.142993645190728,18517552.121164,33171.0946595888,0.140232723787194,9117.27899202926,73129745.6780174,0.140232723787194,20100159.5155345
"179","SNOW",2025,"EBS","ALL",140350,"mature_female",2122949878.33706,0.163188826573793,679025731.060769,147337.715938452,0.171558519918174,49542.9993300694,324824061.609444,0.171558519918174,109223617.077311
"180","SNOW",2025,"EBS","ALL",140350,"small_male",2597561250.92884,0.143987955099636,733074364.223901,232270.486990565,0.137777277293479,62723.1267746533,512068770.007237,0.137777277293479,138280824.200491
